Driver,Team,LapNumber,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Compound,TyreLife,SpeedST,IsPersonalBest,TrackStatus,Position,IsAccurate,Year,Circuit,Round
ALO,Alpine,57.0,98.986,32.243,42.566,24.177,SOFT,15.0,281.0,False,12,9.0,True,2022,Sakhir,1
LEC,Ferrari,1.0,99.07,,42.12,23.984,SOFT,1.0,250.0,False,1,1.0,False,2022,Sakhir,1
LEC,Ferrari,2.0,97.853,31.582,42.159,24.112,SOFT,2.0,284.0,True,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,3.0,98.272,31.635,42.404,24.233,SOFT,3.0,289.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,4.0,98.414,31.619,42.482,24.313,SOFT,4.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,5.0,98.471,31.59,42.565,24.316,SOFT,5.0,289.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,6.0,98.712,31.627,42.652,24.433,SOFT,6.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,7.0,98.835,31.589,42.75,24.496,SOFT,7.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,8.0,98.951,31.744,42.811,24.396,SOFT,8.0,288.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,9.0,98.807,31.674,42.665,24.468,SOFT,9.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,10.0,99.123,31.789,42.769,24.565,SOFT,10.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,11.0,99.306,31.828,42.94,24.538,SOFT,11.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,12.0,99.256,31.879,42.818,24.559,SOFT,12.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,13.0,99.279,31.805,42.91,24.564,SOFT,13.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,14.0,99.629,31.939,43.019,24.671,SOFT,14.0,291.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,15.0,102.041,31.789,43.159,27.093,SOFT,15.0,291.0,False,12,1.0,False,2022,Sakhir,1
LEC,Ferrari,16.0,117.66,52.159,41.644,23.857,SOFT,4.0,221.0,False,1,1.0,False,2022,Sakhir,1
LEC,Ferrari,17.0,97.52,31.454,42.077,23.989,SOFT,5.0,278.0,True,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,18.0,97.634,31.582,42.018,24.034,SOFT,6.0,281.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,19.0,97.408,31.456,41.903,24.049,SOFT,7.0,284.0,True,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,20.0,97.562,31.353,42.11,24.099,SOFT,8.0,289.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,21.0,97.807,31.418,42.2,24.189,SOFT,9.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,22.0,97.752,31.408,42.205,24.139,SOFT,10.0,291.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,23.0,97.774,31.385,42.194,24.195,SOFT,11.0,293.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,24.0,97.913,31.367,42.316,24.23,SOFT,12.0,292.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,25.0,98.061,31.403,42.332,24.326,SOFT,13.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,26.0,98.371,31.469,42.48,24.422,SOFT,14.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,27.0,98.785,31.632,42.717,24.436,SOFT,15.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,28.0,99.051,31.676,42.876,24.499,SOFT,16.0,297.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,29.0,98.887,31.633,42.753,24.501,SOFT,17.0,299.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,30.0,99.354,31.675,43.019,24.66,SOFT,18.0,298.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,31.0,101.545,31.577,42.878,27.09,SOFT,19.0,302.0,False,1,1.0,False,2022,Sakhir,1
LEC,Ferrari,32.0,116.325,51.729,40.914,23.682,MEDIUM,1.0,221.0,False,1,3.0,False,2022,Sakhir,1
LEC,Ferrari,33.0,96.674,31.116,41.828,23.73,MEDIUM,2.0,287.0,True,1,3.0,True,2022,Sakhir,1
LEC,Ferrari,34.0,96.399,31.066,41.62,23.713,MEDIUM,3.0,292.0,True,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,35.0,96.501,30.873,41.843,23.785,MEDIUM,4.0,298.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,36.0,96.561,31.076,41.698,23.787,MEDIUM,5.0,294.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,37.0,96.663,31.145,41.699,23.819,MEDIUM,6.0,293.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,38.0,96.623,31.081,41.761,23.781,MEDIUM,7.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,39.0,96.939,31.213,41.797,23.929,MEDIUM,8.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,40.0,96.807,31.091,41.824,23.892,MEDIUM,9.0,296.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,41.0,97.044,31.241,41.922,23.881,MEDIUM,10.0,295.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,42.0,97.04,31.086,41.956,23.998,MEDIUM,11.0,297.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,43.0,97.346,31.339,42.123,23.884,MEDIUM,12.0,296.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,44.0,97.509,31.351,42.07,24.088,MEDIUM,13.0,296.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,45.0,97.413,31.297,42.09,24.026,MEDIUM,14.0,296.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,46.0,125.151,31.406,58.116,35.629,MEDIUM,15.0,295.0,False,164,1.0,False,2022,Sakhir,1
LEC,Ferrari,47.0,,59.861,61.262,42.723,SOFT,4.0,203.0,False,4,1.0,False,2022,Sakhir,1
LEC,Ferrari,48.0,,54.812,62.723,33.829,SOFT,5.0,104.0,False,4,1.0,False,2022,Sakhir,1
LEC,Ferrari,49.0,146.221,43.547,68.54,34.134,SOFT,6.0,229.0,False,4,1.0,False,2022,Sakhir,1
LEC,Ferrari,50.0,144.429,44.857,59.538,40.034,SOFT,7.0,154.0,False,41,1.0,False,2022,Sakhir,1
LEC,Ferrari,51.0,94.57,30.439,40.732,23.399,SOFT,8.0,297.0,True,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,52.0,95.027,30.709,40.854,23.464,SOFT,9.0,287.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,53.0,95.127,30.661,40.91,23.556,SOFT,10.0,291.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,54.0,95.429,30.769,41.126,23.534,SOFT,11.0,290.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,55.0,95.427,30.818,41.043,23.566,SOFT,12.0,293.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,56.0,95.673,30.859,41.191,23.623,SOFT,13.0,292.0,False,1,1.0,True,2022,Sakhir,1
LEC,Ferrari,57.0,96.373,30.927,41.677,23.769,SOFT,14.0,294.0,False,12,1.0,True,2022,Sakhir,1
STR,Aston Martin,1.0,110.439,,47.076,25.303,SOFT,1.0,236.0,False,1,17.0,False,2022,Sakhir,1
STR,Aston Martin,2.0,101.019,32.331,43.771,24.917,SOFT,2.0,286.0,True,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,3.0,100.887,32.067,43.767,25.053,SOFT,3.0,287.0,True,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,4.0,101.931,32.084,44.631,25.216,SOFT,4.0,313.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,5.0,101.715,31.953,44.456,25.306,SOFT,5.0,307.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,6.0,101.897,32.385,44.303,25.209,SOFT,6.0,280.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,7.0,101.827,32.307,44.478,25.042,SOFT,7.0,295.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,8.0,102.174,31.962,44.822,25.39,SOFT,8.0,300.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,9.0,101.557,32.113,44.241,25.203,SOFT,9.0,300.0,False,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,10.0,102.35,32.261,44.915,25.174,SOFT,10.0,319.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,11.0,102.343,32.581,44.481,25.281,SOFT,11.0,283.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,12.0,102.462,32.664,44.565,25.233,SOFT,12.0,278.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,13.0,102.235,32.616,44.465,25.154,SOFT,13.0,284.0,False,1,13.0,True,2022,Sakhir,1
STR,Aston Martin,14.0,101.803,32.472,44.108,25.223,SOFT,14.0,282.0,False,12,13.0,True,2022,Sakhir,1
STR,Aston Martin,15.0,101.875,32.419,44.299,25.157,SOFT,15.0,281.0,False,1,10.0,True,2022,Sakhir,1
STR,Aston Martin,16.0,102.592,32.711,44.69,25.191,SOFT,16.0,282.0,False,1,10.0,True,2022,Sakhir,1
STR,Aston Martin,17.0,101.858,32.588,44.184,25.086,SOFT,17.0,286.0,False,1,10.0,True,2022,Sakhir,1
STR,Aston Martin,18.0,104.384,32.402,44.201,27.781,SOFT,18.0,290.0,False,1,12.0,False,2022,Sakhir,1
STR,Aston Martin,19.0,120.651,53.526,42.757,24.368,SOFT,1.0,216.0,False,1,19.0,False,2022,Sakhir,1
STR,Aston Martin,20.0,98.94,31.605,42.987,24.348,SOFT,2.0,283.0,True,1,18.0,True,2022,Sakhir,1
STR,Aston Martin,21.0,98.713,31.143,43.177,24.393,SOFT,3.0,302.0,True,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,22.0,99.655,32.038,43.112,24.505,SOFT,4.0,282.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,23.0,99.811,32.061,43.089,24.661,SOFT,5.0,277.0,False,1,17.0,True,2022,Sakhir,1
STR,Aston Martin,24.0,99.887,31.761,43.578,24.548,SOFT,6.0,294.0,False,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,25.0,99.774,31.961,43.215,24.598,SOFT,7.0,281.0,False,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,26.0,100.445,32.097,43.726,24.622,SOFT,8.0,281.0,False,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,27.0,100.371,31.496,44.315,24.56,SOFT,9.0,307.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,28.0,100.181,32.029,43.474,24.678,SOFT,10.0,283.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,29.0,100.054,32.102,43.343,24.609,SOFT,11.0,286.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,30.0,100.85,32.192,43.771,24.887,SOFT,12.0,284.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,31.0,100.855,31.645,44.499,24.711,SOFT,13.0,304.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,32.0,100.037,31.984,43.319,24.734,SOFT,14.0,287.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,33.0,100.347,32.008,43.658,24.681,SOFT,15.0,288.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,34.0,100.363,32.093,43.545,24.725,SOFT,16.0,287.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,35.0,100.452,32.14,43.547,24.765,SOFT,17.0,286.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,36.0,100.484,32.043,43.599,24.842,SOFT,18.0,285.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,37.0,100.487,32.0,43.701,24.786,SOFT,19.0,288.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,38.0,103.895,32.164,44.277,27.454,SOFT,20.0,289.0,False,1,14.0,False,2022,Sakhir,1
STR,Aston Martin,39.0,121.514,55.198,42.219,24.097,MEDIUM,1.0,214.0,False,1,16.0,False,2022,Sakhir,1
STR,Aston Martin,40.0,97.861,31.321,42.388,24.152,MEDIUM,2.0,288.0,True,1,16.0,True,2022,Sakhir,1
STR,Aston Martin,41.0,98.363,31.479,42.567,24.317,MEDIUM,3.0,289.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,42.0,98.127,31.439,42.653,24.035,MEDIUM,4.0,285.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,43.0,99.462,32.146,43.021,24.295,MEDIUM,5.0,279.0,False,1,15.0,True,2022,Sakhir,1
STR,Aston Martin,44.0,98.281,31.459,42.665,24.157,MEDIUM,6.0,296.0,False,16,15.0,False,2022,Sakhir,1
STR,Aston Martin,45.0,133.896,42.075,55.126,36.695,MEDIUM,7.0,214.0,False,64,14.0,False,2022,Sakhir,1
STR,Aston Martin,46.0,149.264,58.597,57.219,33.448,SOFT,1.0,216.0,False,4,15.0,False,2022,Sakhir,1
STR,Aston Martin,47.0,133.815,35.724,61.581,36.51,SOFT,2.0,236.0,False,4,14.0,False,2022,Sakhir,1
STR,Aston Martin,48.0,113.799,43.062,46.708,24.029,SOFT,3.0,157.0,False,4,14.0,False,2022,Sakhir,1
STR,Aston Martin,49.0,97.146,31.285,41.966,23.895,SOFT,4.0,283.0,True,4,14.0,False,2022,Sakhir,1
STR,Aston Martin,50.0,97.326,31.343,41.993,23.99,SOFT,5.0,291.0,False,41,14.0,False,2022,Sakhir,1
STR,Aston Martin,51.0,97.274,31.146,42.102,24.026,SOFT,6.0,293.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,52.0,97.622,31.356,42.258,24.008,SOFT,7.0,290.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,53.0,98.678,31.293,43.332,24.053,SOFT,8.0,291.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,54.0,97.877,31.322,42.375,24.18,SOFT,9.0,292.0,False,1,14.0,True,2022,Sakhir,1
STR,Aston Martin,55.0,98.328,31.478,42.668,24.182,SOFT,10.0,291.0,False,1,13.0,True,2022,Sakhir,1
STR,Aston Martin,56.0,98.829,31.736,42.725,24.368,SOFT,11.0,291.0,False,12,13.0,True,2022,Sakhir,1
STR,Aston Martin,57.0,100.395,32.658,43.027,24.71,SOFT,12.0,241.0,False,2,12.0,True,2022,Sakhir,1
MAG,Haas F1 Team,1.0,102.333,,43.366,24.34,SOFT,1.0,260.0,False,1,5.0,False,2022,Sakhir,1
MAG,Haas F1 Team,2.0,98.993,31.544,42.94,24.509,SOFT,2.0,294.0,True,1,5.0,True,2022,Sakhir,1
MAG,Haas F1 Team,3.0,101.224,32.545,44.082,24.597,SOFT,3.0,300.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,4.0,99.642,31.476,43.435,24.731,SOFT,4.0,321.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,5.0,101.169,32.532,43.74,24.897,SOFT,5.0,295.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,6.0,100.338,31.907,43.641,24.79,SOFT,6.0,298.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,7.0,100.555,32.02,43.659,24.876,SOFT,7.0,294.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,8.0,100.451,32.022,43.657,24.772,SOFT,8.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,9.0,100.756,32.023,43.863,24.87,SOFT,9.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,10.0,101.195,32.373,43.91,24.912,SOFT,10.0,299.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,11.0,101.064,32.254,43.94,24.87,SOFT,11.0,294.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,12.0,101.37,32.325,44.113,24.932,SOFT,12.0,290.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,13.0,101.283,32.301,43.932,25.05,SOFT,13.0,297.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,14.0,104.244,32.181,44.096,27.967,SOFT,14.0,296.0,False,12,6.0,False,2022,Sakhir,1
MAG,Haas F1 Team,15.0,119.764,53.002,42.461,24.301,SOFT,4.0,218.0,False,1,9.0,False,2022,Sakhir,1
MAG,Haas F1 Team,16.0,97.968,31.317,42.477,24.174,SOFT,5.0,290.0,True,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,17.0,98.216,31.304,42.666,24.246,SOFT,6.0,292.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,18.0,98.442,31.331,42.729,24.382,SOFT,7.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,19.0,98.539,31.375,42.825,24.339,SOFT,8.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,20.0,98.883,31.414,43.021,24.448,SOFT,9.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,21.0,98.859,31.513,42.885,24.461,SOFT,10.0,295.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,22.0,99.058,31.497,43.091,24.47,SOFT,11.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,23.0,99.12,31.578,43.021,24.521,SOFT,12.0,295.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,24.0,99.384,31.594,43.343,24.447,SOFT,13.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,25.0,99.52,31.716,43.312,24.492,SOFT,14.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,26.0,99.756,31.767,43.429,24.56,SOFT,15.0,295.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,27.0,99.796,31.689,43.475,24.632,SOFT,16.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,28.0,99.774,31.751,43.434,24.589,SOFT,17.0,297.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,29.0,99.984,31.831,43.455,24.698,SOFT,18.0,296.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,30.0,100.174,31.792,43.683,24.699,SOFT,19.0,297.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,31.0,100.233,31.887,43.561,24.785,SOFT,20.0,294.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,32.0,100.522,31.975,43.722,24.825,SOFT,21.0,296.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,33.0,100.523,32.068,43.601,24.854,SOFT,22.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,34.0,103.256,31.98,43.754,27.522,SOFT,23.0,296.0,False,1,6.0,False,2022,Sakhir,1
MAG,Haas F1 Team,35.0,120.375,53.724,42.583,24.068,MEDIUM,1.0,221.0,False,1,10.0,False,2022,Sakhir,1
MAG,Haas F1 Team,36.0,97.941,31.265,42.361,24.315,MEDIUM,2.0,320.0,True,1,9.0,True,2022,Sakhir,1
MAG,Haas F1 Team,37.0,96.903,30.85,42.158,23.895,MEDIUM,3.0,313.0,True,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,38.0,97.636,31.249,42.371,24.016,MEDIUM,4.0,292.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,39.0,97.566,31.286,42.309,23.971,MEDIUM,5.0,292.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,40.0,97.901,31.372,42.433,24.096,MEDIUM,6.0,294.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,41.0,97.726,31.194,42.463,24.069,MEDIUM,7.0,298.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,42.0,98.006,31.38,42.51,24.116,MEDIUM,8.0,297.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,43.0,98.178,31.378,42.74,24.06,MEDIUM,9.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,44.0,98.688,31.623,42.85,24.215,MEDIUM,10.0,296.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,45.0,123.463,31.352,56.848,35.263,MEDIUM,11.0,295.0,False,164,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,46.0,126.178,34.201,59.02,32.957,MEDIUM,12.0,277.0,False,4,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,47.0,127.721,54.881,46.304,26.536,SOFT,4.0,207.0,False,4,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,48.0,110.334,34.434,47.193,28.707,SOFT,5.0,277.0,False,4,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,49.0,136.149,41.504,57.348,37.297,SOFT,6.0,221.0,False,4,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,50.0,137.63,42.474,57.734,37.422,SOFT,7.0,175.0,False,41,7.0,False,2022,Sakhir,1
MAG,Haas F1 Team,51.0,97.343,31.108,42.324,23.911,SOFT,8.0,307.0,False,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,52.0,96.86,31.051,42.022,23.787,SOFT,9.0,293.0,True,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,53.0,96.623,30.89,41.903,23.83,SOFT,10.0,297.0,True,1,7.0,True,2022,Sakhir,1
MAG,Haas F1 Team,54.0,96.96,30.948,42.123,23.889,SOFT,11.0,299.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,55.0,96.937,31.045,42.004,23.888,SOFT,12.0,300.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,56.0,97.091,31.05,42.031,24.01,SOFT,13.0,298.0,False,1,6.0,True,2022,Sakhir,1
MAG,Haas F1 Team,57.0,97.741,31.338,42.474,23.929,SOFT,14.0,296.0,False,12,5.0,True,2022,Sakhir,1
TSU,AlphaTauri,1.0,108.128,,45.99,24.788,SOFT,1.0,267.0,False,1,12.0,False,2022,Sakhir,1
TSU,AlphaTauri,2.0,100.697,32.192,43.736,24.769,SOFT,2.0,295.0,True,1,12.0,True,2022,Sakhir,1
TSU,AlphaTauri,3.0,100.618,32.011,43.881,24.726,SOFT,3.0,296.0,True,1,12.0,True,2022,Sakhir,1
TSU,AlphaTauri,4.0,100.958,31.728,44.25,24.98,SOFT,4.0,320.0,False,1,12.0,True,2022,Sakhir,1
TSU,AlphaTauri,5.0,100.363,31.893,43.685,24.785,SOFT,5.0,321.0,True,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,6.0,100.611,32.168,43.564,24.879,SOFT,6.0,291.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,7.0,100.754,32.067,43.869,24.818,SOFT,7.0,294.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,8.0,101.351,32.046,44.436,24.869,SOFT,8.0,297.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,9.0,100.9,32.111,43.924,24.865,SOFT,9.0,297.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,10.0,101.182,32.165,44.131,24.886,SOFT,10.0,295.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,11.0,101.313,32.236,44.181,24.896,SOFT,11.0,297.0,False,1,10.0,True,2022,Sakhir,1
TSU,AlphaTauri,12.0,101.096,32.149,44.078,24.869,SOFT,12.0,293.0,False,1,9.0,True,2022,Sakhir,1
TSU,AlphaTauri,13.0,101.337,32.19,44.233,24.914,SOFT,13.0,296.0,False,1,9.0,True,2022,Sakhir,1
TSU,AlphaTauri,14.0,101.352,32.235,44.156,24.961,SOFT,14.0,294.0,False,12,9.0,True,2022,Sakhir,1
TSU,AlphaTauri,15.0,103.687,32.247,44.162,27.278,SOFT,15.0,293.0,False,1,7.0,False,2022,Sakhir,1
TSU,AlphaTauri,16.0,121.989,54.089,43.323,24.577,MEDIUM,1.0,216.0,False,1,14.0,False,2022,Sakhir,1
TSU,AlphaTauri,17.0,99.939,31.704,43.76,24.475,MEDIUM,2.0,301.0,True,1,12.0,True,2022,Sakhir,1
TSU,AlphaTauri,18.0,98.76,31.499,42.917,24.344,MEDIUM,3.0,295.0,True,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,19.0,99.011,31.683,42.935,24.393,MEDIUM,4.0,299.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,20.0,99.069,31.607,43.035,24.427,MEDIUM,5.0,296.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,21.0,99.294,31.85,43.042,24.402,MEDIUM,6.0,298.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,22.0,99.574,31.86,43.185,24.529,MEDIUM,7.0,297.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,23.0,99.569,31.764,43.23,24.575,MEDIUM,8.0,298.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,24.0,99.576,31.775,43.264,24.537,MEDIUM,9.0,300.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,25.0,100.376,32.025,43.836,24.515,MEDIUM,10.0,299.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,26.0,99.871,31.866,43.392,24.613,MEDIUM,11.0,300.0,False,1,10.0,True,2022,Sakhir,1
TSU,AlphaTauri,27.0,100.325,32.076,43.72,24.529,MEDIUM,12.0,300.0,False,1,10.0,True,2022,Sakhir,1
TSU,AlphaTauri,28.0,99.952,31.818,43.444,24.69,MEDIUM,13.0,299.0,False,1,10.0,True,2022,Sakhir,1
TSU,AlphaTauri,29.0,102.805,32.195,43.718,26.892,MEDIUM,14.0,298.0,False,1,11.0,False,2022,Sakhir,1
TSU,AlphaTauri,30.0,119.21,51.913,43.166,24.131,SOFT,1.0,221.0,False,1,14.0,False,2022,Sakhir,1
TSU,AlphaTauri,31.0,98.722,31.62,42.914,24.188,SOFT,2.0,294.0,True,1,14.0,True,2022,Sakhir,1
TSU,AlphaTauri,32.0,97.885,31.402,42.469,24.014,SOFT,3.0,298.0,True,1,14.0,True,2022,Sakhir,1
TSU,AlphaTauri,33.0,98.98,31.378,43.257,24.345,SOFT,4.0,300.0,False,1,13.0,True,2022,Sakhir,1
TSU,AlphaTauri,34.0,98.484,31.536,42.733,24.215,SOFT,5.0,298.0,False,1,13.0,True,2022,Sakhir,1
TSU,AlphaTauri,35.0,98.523,31.463,42.766,24.294,SOFT,6.0,297.0,False,1,13.0,True,2022,Sakhir,1
TSU,AlphaTauri,36.0,98.647,31.518,42.859,24.27,SOFT,7.0,300.0,False,1,13.0,True,2022,Sakhir,1
TSU,AlphaTauri,37.0,98.289,31.479,42.578,24.232,SOFT,8.0,300.0,False,1,12.0,True,2022,Sakhir,1
TSU,AlphaTauri,38.0,98.713,31.474,42.893,24.346,SOFT,9.0,302.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,39.0,98.912,31.454,43.067,24.391,SOFT,10.0,300.0,False,1,11.0,True,2022,Sakhir,1
TSU,AlphaTauri,40.0,98.377,31.222,42.844,24.311,SOFT,11.0,324.0,False,1,10.0,True,2022,Sakhir,1
